sku,Name,Brand,Categories,Wholesale,Price,Description,Images
6120-80112-05,Hooker Furniture Living Room Cascade Square Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,1172,2578.4,"The sleek silhouette of the square-shaped Cascade Cocktail Table combines with a serene neutral color palette to infuse your living space with a relaxing tranquility. Crafted of Oak Veneers with a lacquered burlap finish in a pebble color, the table has a tempered glass top with champagne trim and a mirrored bottom shelf for a shimmering effect. This roomy table features castors for easy mobility. Designed to interject a sense of calm and tranquility into interior spaces, the Cascade Collection creates an elegant - yet livable Ð retreat from our modern day, fast-paced lifestyles. Characterized by its light and airy neutral color palette and use of mixed materials including oak, lacquered burlap, metal accents and champagne-tone hardware, the collection's modern styling can easily find its way into a variety of interiors across the country. As soothing as water falling from a steep rocky slope, the Cascade Collection was designed to spark Zen, tranquility and calmness in any living space.

Width: 52"" (132.1 cm) 
Depth: 52"" (132.1 cm) 
Height: 17"" (43.2 cm) 
Weight: 308.5 lb (138.8 kg)","6120-80112-05-1,
6120-80112-05-2,
6120-80112-05-3"
6120-80310-80,Hooker Furniture Living Room Cascade Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,669,1471.8,"Inject a sense of calm and tranquility into you living space with the soft and stylish round-shaped Cascade Cocktail Table combining Oak Veneers in a tactile taupe finish with dry brushing and a champagne-colored metal base to add a touch of sparkle. Designed to interject a sense of calm and tranquility into interior spaces, the Cascade Collection creates an elegant - yet livable Ð retreat from our modern day, fast-paced lifestyles. Characterized by its light and airy neutral color palette and use of mixed materials including oak, lacquered burlap, metal accents and champagne-tone hardware, the collection's modern styling can easily find its way into a variety of interiors across the country. As soothing as water falling from a steep rocky slope, the Cascade Collection was designed to spark Zen, tranquility and calmness in any living space.

Width: 42"" (106.7 cm) 
Depth: 42"" (106.7 cm) 
Height: 17"" (43.2 cm) 
Weight: 95 lb (42.8 kg)","6120-80310-80-1,
6120-80310-80-2,6120-80310-80-3,
6120-80310-80-4"
6150-80310-85,Hooker Furniture Living Room Linville Falls Overlook Trails Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,527,1159.4,"Capturing the essence of nature’s organic color palette and the aura of a rustic mountain cottage, Hooker Furniture introduces the Linville Falls collection. The whole home collection is designed for younger consumers looking for casual and contemporary furniture. Characterized by its rustic, weathered finish and clean lines paired with organic grain patterns, Linville Falls is constructed with split oak solids and veneers and has an overall organic aesthetic. It is featured in a soft Smoked Gray finish mixed with a Charred Black finish that is achieved through Shou Sugi Ban, a Japanese technique that creates an elegant burnt wood look. Its moderate scaling and fresh silhouettes offer a refreshing juxtaposition mixing old with new.

Width: 50"" (127 cm) 
Depth: 36"" (91.4 cm) 
Height: 17"" (43.2 cm)","6150-80310-85-1,
6150-80310-85-2,
6150-80310-85-3,
6150-80310-85-4"
628-80008-15,Hooker Furniture Living Room Melange Audra Round Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,606,1333.2,"Come closer to Melange, and you will discover something unexpected. An eclectic blending of colors, textures, and materials in a vibrant collection of one-of-a-kind artistic pieces, Melange is meant to inspire you and fuel an experience of self discovery, inspiring a renaissance in your home. Each piece of Melange has its own story. The designs are versatile and timeless, easily transcending from one life stage to the next, from home to home and generation to generation.

Width: 34"" (86.4 cm) 
Depth: 34"" (86.4 cm) 
Height: 18"" (45.7 cm) 
Weight: 63 lb (28.4 kg)","628-80008-15-1,
628-80008-15-2,
628-80008-15-3"
628-80010-89,Hooker Furniture Living Room Melange Edmun Rectangle Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,791,1740.2,"Come closer to Melange, and you will discover something unexpected. An eclectic blending of colors, textures, and materials in a vibrant collection of one-of-a-kind artistic pieces, Melange is meant to inspire you and fuel an experience of self discovery, inspiring a renaissance in your home. Each piece of Melange has its own story. The designs are versatile and timeless, easily transcending from one life stage to the next, from home to home and generation to generation.

Width: 58"" (147.3 cm) 
Depth: 32"" (81.3 cm) 
Height: 18"" (45.7 cm) 
Weight: 99 lb (44.6 kg)","628-80010-89-1,
628-80010-89-2,
628-80010-89-3"
6350-80110-95,Hooker Furniture Living Room Serenity Skipper Rectangle Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,725,1595,"Designed to create a comfortable and inviting retreat within the home, the Serenity collection is defined by its casual finishes and variety of organic textures and materials that combine to deliver a relaxed aesthetic. Inspired by casual, waterfront living, the collection was designed to bring the relaxed aura of the outside in -- no matter where the consumer lives. White oak veneer delivers two key finishes – a whitewashed look and a weathered gray – and is accented with shades of soft coastal blue, sand blasted pine and soft white bronze metal details. Organic materials including abaca rope, natural stone, painted grass cloth, louvered details, and faux coral motifs add to its casual style. The collection’s silhouettes were designed to reflect three distinct personalities – a traditional nature with serpentine shaped case pieces and a softer aesthetic, a modern persona with linear shapes and coral accents, as well as a more casual contemporary character with soft-edged case pieces and organic surfaces.

Width: 58"" (147.3 cm) 
Depth: 26"" (66 cm) 
Height: 18"" (45.7 cm) 
Weight: 99 lb (44.6 kg)","6350-80110-95-1,
6350-80110-95-2,
6350-80110-95-3,
6350-80110-95-4"
6350-80210-03,Hooker Furniture Living Room Serenity Kai Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,725,1595,"Designed to create a comfortable and inviting retreat within the home, the Serenity collection is defined by its casual finishes and variety of organic textures and materials that combine to deliver a relaxed aesthetic. Inspired by casual, waterfront living, the collection was designed to bring the relaxed aura of the outside in -- no matter where the consumer lives. White oak veneer delivers two key finishes – a whitewashed look and a weathered gray – and is accented with shades of soft coastal blue, sand blasted pine and soft white bronze metal details. Organic materials including abaca rope, natural stone, painted grass cloth, louvered details, and faux coral motifs add to its casual style. The collection’s silhouettes were designed to reflect three distinct personalities – a traditional nature with serpentine shaped case pieces and a softer aesthetic, a modern persona with linear shapes and coral accents, as well as a more casual contemporary character with soft-edged case pieces and organic surfaces.

Width: 54"" (137.2 cm) 
Depth: 28"" (71.1 cm) 
Height: 18"" (45.7 cm) 
Weight: 84 lb (37.8 kg)","6350-80210-03-1,
6350-80210-03-2,
6350-80210-03-3,
6350-80210-03-4"
638-50340-WH,Hooker Furniture Living Room Melange Blythe Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,816,1795.2,"Industrial meets organic with the chic and couture Blythe Cocktail Table, combining an alluring round White Onyx top and bottom shelf with patterned veining with 7 slender metal legs for a versatile focal point piece that will add function and fashion to your living space. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 40 3/4"" (103.5 cm) 
Depth: 40 3/4"" (103.5 cm) 
Height: 18"" (45.7 cm) 
Weight: 143 lb (64.4 kg)","638-50340-WH-1,
638-50340-WH-2,
638-50340-WH-3"
638-50359-WH,Hooker Furniture Living Room Melange Corrina Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,563,1238.6,"Light and airy, sleek and chic, the Corrina Cocktail Table is distinguished by a delicate fretwork metal base in a gold leaf finish topped by a round white onyx top of organic elegance. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 36"" (91.4 cm) 
Depth: 36"" (91.4 cm) 
Height: 20"" (50.8 cm) 
Weight: 55 lb (24.8 kg)","638-50359-WH-1,
638-50359-WH-2,
638-50359-WH-3"
638-50393-MULTI,Hooker Furniture Living Room Melange Marin Rectangle Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,816,1795.2,"Sleek meets organic with the Marin Cocktail Table, featuring a pewter metal base and a tumbled white onyx tabletop for a fresh modern appeal. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 58"" (147.3 cm) 
Depth: 32"" (81.3 cm) 
Height: 17 1/2"" (44.4 cm) 
Weight: 172.7 lb (77.7 kg)","638-50393-MULTI-1,
638-50393-MULTI-2,
638-50393-MULTI-3"
638-50448-85,Hooker Furniture Living Room Melange Meyers Cocktail Ottoman,Hooker Furniture,Seating > Benches & Ottomans,932,2050.4,"A delicately scalloped edge accented with intricate copper nails joins the soft gray fabric top of the Meyers Cocktail Ottoman with the tactile wood base crafted of Oak Veneers. On casters for easy mobility. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 40 1/2"" (102.9 cm) 
Depth: 40 1/2"" (102.9 cm) 
Height: 18 3/4"" (47.6 cm) 
Weight: 96.8 lb (43.6 kg)","638-50448-85-1,
638-50448-85-2,
638-50448-85-3,
638-50448-85-4"
638-80006-95,Hooker Furniture Living Room Melange Greystone Round Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,1232,2710.4,"With a look of exotic elegance, the Greystone Round Cocktail Table combines a serene monochromatic color scheme with a carved geometric floral pattern. Crafted of Oak Veneers and resin, this unique piece adds character to any space. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 42 1/4"" (107.3 cm) 
Depth: 42 1/4"" (107.3 cm) 
Height: 19 1/4"" (48.9 cm) 
Weight: 171.6 lb (77.2 kg)","638-80006-95-1,
638-80006-95-2,
638-80006-95-3"
638-80118-647,Hooker Furniture Living Room Melange Molina Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,702,1544.4,"Couture and cosmopolitan, the Molina Cocktail Table has a champagne-colored frame with a clear beveled glass top and clear curvy acrylic legs in a stunning style combination. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 48"" (121.9 cm) 
Depth: 28"" (71.1 cm) 
Height: 17"" (43.2 cm) 
Weight: 35.2 lb (15.8 kg)","638-80118-647-1,
638-80118-647-2"
638-80132-15,Hooker Furniture Living Room Melange Logan Cocktail Table,Hooker Furniture,Tables > Cocktail Tables,1231,2708.2,"Savvy and stylish, the leather-wrapped Logan Cocktail Table is inspired by fashion apparel. With an appealing round shape, Logan has a tempered glass top and gold ring accents. Crafted of iron with aluminum, leather and tempered glass. Come closer to Melange, and you will discover something unexpected, an eclectic blending of colors, textures and materials in a vibrant collection of one-of-a-kind artistic pieces.

Width: 39"" (99.1 cm) 
Depth: 39"" (99.1 cm) 
Height: 22"" (55.9 cm) 
Weight: 76.5 lb (34.4 kg)","638-80132-15-1,
638-80132-15-2,
638-80132-15-3"
